sr,rr,t,lm,bo,rem,sh,hr,sl
46.04,16.416,96.624,4.832,95.416,64.16,8.102851626968501,51.04,0
58.96,19.792,95.792,9.792,94.688,84.48,8.992732494402473,59.48,1
92.24,25.264,91.632,16.08,89.632,99.08,5.193685697833779,73.16,3
97.472,27.472,86.84,17.736,84.208,101.84,4.668487781633922,78.68,4
93.92,25.712,91.856,16.64,89.856,99.64,5.541824407491644,74.28,3
67.84,20.784,92.784,10.784,90.784,88.92,6.213196506267543,61.96,2
46.28,16.512,96.768,5.024,95.512,65.12,8.150275563471617,51.28,0
90.2,24.72,91.36,15.4,89.36,98.4,5.456377512407206,71.8,3
50.4,18.08,94.08,8.08,92.12,80.2,8.990982632412397,55.2,1
70.88,21.088,93.088,11.088,91.088,90.44,7.376804792855472,62.72,2
97.792,27.792,87.24,17.896,84.688,102.24,4.8696546772074925,79.48,4
47.96,17.184,97.776,6.368,96.184,71.84,8.492804066478215,52.96,0
56.24,19.248,95.248,9.248,93.872,83.12,9.6382046353484,58.12,1
96.16,26.16,85.2,17.08,82.24,100.2,5.598831757937958,75.4,4
55.12,19.024,95.024,9.024,93.536,82.56,9.389392941708854,57.56,1
61.92,20.192,92.192,10.192,90.192,85.96,6.544290274459925,60.48,2
48.08,17.232,97.848,6.464,96.232,72.32,9.180461333738174,53.08,0
84.32,23.152,90.576,13.44,88.576,96.44,4.721947793880053,67.88,3
47.32,16.928,97.392,5.856,95.928,69.28,8.183164146653269,52.32,0
53.04,18.608,94.608,8.608,92.912,81.52,9.834627150924486,56.52,1
57.12,19.424,95.424,9.424,94.136,83.56,8.273637261837923,58.56,1
84.92,23.312,90.656,13.64,88.656,96.64,5.900474707641605,68.28,3
55.04,19.008,95.008,9.008,93.512,82.52,8.892011545915912,57.52,1
99.968,29.968,89.96,18.984,87.952,104.96,4.370265857677239,84.92,4
57.92,19.584,95.584,9.584,94.376,83.96,9.083801894756716,58.96,1
96.896,26.896,86.12,17.448,83.344,101.12,5.745891671752816,77.24,4
50.8,18.16,94.16,8.16,92.24,80.4,9.464449772819124,55.4,1
98.56,28.56,88.2,18.28,85.84,103.2,5.613122295722899,81.4,4
51.84,18.368,94.368,8.368,92.552,80.92,9.317566733421437,55.92,1
49.72,17.888,98.832,7.776,96.888,78.88,9.384553129035703,54.72,0
83.84,23.024,90.512,13.28,88.512,96.28,5.698391303130639,67.56,3
86.84,23.824,90.912,14.28,88.912,97.28,4.499336017718372,69.56,3
85.4,23.44,90.72,13.8,88.72,96.8,4.978849927286281,68.6,3
80.36,22.096,90.048,12.12,88.048,95.12,4.4424188836392045,65.24,3
85.64,23.504,90.752,13.88,88.752,96.88,5.975336015993294,68.76,3
96.512,26.512,85.64,17.256,82.768,100.64,5.8881186793732265,76.28,4
78.72,21.872,93.872,11.872,91.872,94.36,6.078853622737012,64.68,2
62.72,20.272,92.272,10.272,90.272,86.36,7.411150345031377,60.68,2
84.2,23.12,90.56,13.4,88.56,96.4,5.850496634831332,67.8,3
56.4,19.28,95.28,9.28,93.92,83.2,8.361150690254668,58.2,1
83.24,22.864,90.432,13.08,88.432,96.08,5.135890461105259,67.16,3
90.68,24.848,91.424,15.56,89.424,98.56,5.830976595176084,72.12,3
76.16,21.616,93.616,11.616,91.616,93.08,6.0678919571715975,64.04,2
48.2,17.28,97.92,6.56,96.28,72.8,9.39484053449368,53.2,0
97.856,27.856,87.32,17.928,84.784,102.32,4.594698014745101,79.64,4
98.688,28.688,88.36,18.344,86.032,103.36,5.848792390753061,81.72,4
52.24,18.448,94.448,8.448,92.672,81.12,9.942116490330736,56.12,1
50.16,18.032,94.032,8.032,92.048,80.08,9.888532978226868,55.08,1
45.72,16.288,96.432,4.576,95.288,62.88,8.948428433314927,50.72,0
59.12,19.824,95.824,9.824,94.736,84.56,9.724085301978628,59.56,1
97.152,27.152,86.44,17.576,83.728,101.44,5.689098797070141,77.88,4
81.8,22.48,90.24,12.6,88.24,95.6,4.638200946486512,66.2,3
49.88,17.952,98.928,7.904,96.952,79.52,9.657830948301354,54.88,0
52.16,18.432,94.432,8.432,92.648,81.08,8.074015269430985,56.08,1
98.624,28.624,88.28,18.312,85.936,103.28,5.192539756964106,81.56,4
98.4,28.4,88.0,18.2,85.6,103.0,4.460017674575406,81.0,4
47.84,17.136,97.704,6.272,96.136,71.36,8.241133771554559,52.84,0
48.52,17.408,98.112,6.816,96.408,74.08,8.153906403258418,53.52,0
56.0,19.2,95.2,9.2,93.8,83.0,9.39257755175628,58.0,1
58.72,19.744,95.744,9.744,94.616,84.36,8.679749927536133,59.36,1
48.04,17.216,97.824,6.432,96.216,72.16,9.449533543057523,53.04,0
99.744,29.744,89.68,18.872,87.616,104.68,4.130712681597885,84.36,4
47.36,16.944,97.416,5.888,95.944,69.44,8.630580675661221,52.36,0
97.824,27.824,87.28,17.912,84.736,102.28,5.078982584750674,79.56,4
66.56,20.656,92.656,10.656,90.656,88.28,7.581446329677927,61.64,2
49.84,17.936,98.904,7.872,96.936,79.36,8.63750500586414,54.84,0
72.16,21.216,93.216,11.216,91.216,91.08,7.251782752874018,63.04,2
84.08,23.088,90.544,13.36,88.544,96.36,5.771955496472375,67.72,3
72.8,21.28,93.28,11.28,91.28,91.4,7.231726376364609,63.2,2
77.12,21.712,93.712,11.712,91.712,93.56,6.465918949507268,64.28,2
99.456,29.456,89.32,18.728,87.184,104.32,4.048801563113076,83.64,4
88.16,24.176,91.088,14.72,89.088,97.72,5.74019774780186,70.44,3
52.88,18.576,94.576,8.576,92.864,81.44,8.042538821700774,56.44,1
97.888,27.888,87.36,17.944,84.832,102.36,5.749403345368399,79.72,4
54.08,18.816,94.816,8.816,93.224,82.04,9.057874268054425,57.04,1
57.36,19.472,95.472,9.472,94.208,83.68,9.878135397025792,58.68,1
51.2,18.24,94.24,8.24,92.36,80.6,9.597566471547331,55.6,1
63.36,20.336,92.336,10.336,90.336,86.68,7.995868221066675,60.84,2
97.984,27.984,87.48,17.992,84.976,102.48,4.70142363090342,79.96,4
98.752,28.752,88.44,18.376,86.128,103.44,5.534376577862254,81.88,4
82.4,22.64,90.32,12.8,88.32,95.8,4.803861827218484,66.6,3
66.24,20.624,92.624,10.624,90.624,88.12,6.959751240607818,61.56,2
49.76,17.904,98.856,7.808,96.904,79.04,9.25501092643674,54.76,0
59.84,19.968,95.968,9.968,94.952,84.92,9.747354228372677,59.92,1
87.92,24.112,91.056,14.64,89.056,97.64,5.96816693839859,70.28,3
52.48,18.496,94.496,8.496,92.744,81.24,9.536546827729037,56.24,1
87.32,23.952,90.976,14.44,88.976,97.44,4.835533564334668,69.88,3
55.44,19.088,95.088,9.088,93.632,82.72,8.842714004554141,57.72,1
52.96,18.592,94.592,8.592,92.888,81.48,9.475164603177785,56.48,1
54.24,18.848,94.848,8.848,93.272,82.12,8.477554291536604,57.12,1
53.76,18.752,94.752,8.752,93.128,81.88,8.22094822626279,56.88,1
99.584,29.584,89.48,18.792,87.376,104.48,4.709244315281553,83.96,4
78.88,21.888,93.888,11.888,91.888,94.44,6.574477983308164,64.72,2
97.952,27.952,87.44,17.976,84.928,102.44,4.59261624091198,79.88,4
57.52,19.504,95.504,9.504,94.256,83.76,8.467215502099819,58.76,1
99.712,29.712,89.64,18.856,87.568,104.64,4.084186379272724,84.28,4
60.8,20.08,92.08,10.08,90.08,85.4,6.035747869466828,60.2,2
69.92,20.992,92.992,10.992,90.992,89.96,7.975444779472063,62.48,2
51.52,18.304,94.304,8.304,92.456,80.76,8.855546267471725,55.76,1
91.28,25.008,91.504,15.76,89.504,98.76,4.768653294319363,72.52,3
86.12,23.632,90.816,14.04,88.816,97.04,5.35929456538614,69.08,3
76.32,21.632,93.632,11.632,91.632,93.16,6.436507775730128,64.08,2
56.32,19.264,95.264,9.264,93.896,83.16,9.899922367900452,58.16,1
45.4,16.16,96.24,4.32,95.16,61.6,9.572690028831104,50.4,0
48.92,17.568,98.352,7.136,96.568,75.68,8.17882200462452,53.92,0
94.16,25.776,91.888,16.72,89.888,99.72,4.835161551569857,74.44,3
51.76,18.352,94.352,8.352,92.528,80.88,9.758236615124328,55.88,1
45.92,16.368,96.552,4.736,95.368,63.68,9.88946404458282,50.92,0
91.04,24.944,91.472,15.68,89.472,98.68,4.93480302249974,72.36,3
54.8,18.96,94.96,8.96,93.44,82.4,9.226822778421417,57.4,1
49.96,17.984,98.976,7.968,96.984,79.84,8.33406789218415,54.96,0
51.28,18.256,94.256,8.256,92.384,80.64,9.982337252273954,55.64,1
99.36,29.36,89.2,18.68,87.04,104.2,4.463343402766887,83.4,4
47.76,17.104,97.656,6.208,96.104,71.04,9.885463548270252,52.76,0
46.96,16.784,97.176,5.568,95.784,67.84,9.299293297984736,51.96,0
92.6,25.36,91.68,16.2,89.68,99.2,5.215473589757719,73.4,3
68.16,20.816,92.816,10.816,90.816,89.08,7.025377022033017,62.04,2
61.28,20.128,92.128,10.128,90.128,85.64,6.461339623435517,60.32,2
96.832,26.832,86.04,17.416,83.248,101.04,4.3530560640110165,77.08,4
52.72,18.544,94.544,8.544,92.816,81.36,8.440972418140351,56.36,1
82.16,22.576,90.288,12.72,88.288,95.72,4.372876524288509,66.44,3
63.04,20.304,92.304,10.304,90.304,86.52,7.559168947133506,60.76,2
99.232,29.232,89.04,18.616,86.848,104.04,4.70025051833346,83.08,4
63.84,20.384,92.384,10.384,90.384,86.92,6.115685353126793,60.96,2
99.424,29.424,89.28,18.712,87.136,104.28,5.938205260281623,83.56,4
60.64,20.064,92.064,10.064,90.064,85.32,7.767571769926851,60.16,2
59.2,19.84,95.84,9.84,94.76,84.6,9.855504566390426,59.6,1
89.72,24.592,91.296,15.24,89.296,98.24,5.989815645292871,71.48,3
46.56,16.624,96.936,5.248,95.624,66.24,8.347790498438975,51.56,0
50.08,18.016,94.016,8.016,92.024,80.04,8.792484037805318,55.04,1
49.16,17.664,98.496,7.328,96.664,76.64,9.516476951408183,54.16,0
46.88,16.752,97.128,5.504,95.752,67.52,9.392041236107584,51.88,0
83.72,22.992,90.496,13.24,88.496,96.24,4.30779181267971,67.48,3
63.52,20.352,92.352,10.352,90.352,86.76,7.631666249981236,60.88,2
96.128,26.128,85.16,17.064,82.192,100.16,4.448881143673321,75.32,4
80.48,22.128,90.064,12.16,88.064,95.16,4.447635229645246,65.32,3
45.8,16.32,96.48,4.64,95.32,63.2,9.073948845786829,50.8,0
47.16,16.864,97.296,5.728,95.864,68.64,9.185879869683406,52.16,0
99.264,29.264,89.08,18.632,86.896,104.08,5.160172415675622,83.16,4
60.32,20.032,92.032,10.032,90.032,85.16,6.18297367479551,60.08,2
96.224,26.224,85.28,17.112,82.336,100.28,5.754921725260761,75.56,4
99.008,29.008,88.76,18.504,86.512,103.76,4.531200085177412,82.52,4
50.88,18.176,94.176,8.176,92.264,80.44,8.259029842565608,55.44,1
78.24,21.824,93.824,11.824,91.824,94.12,7.777496159737955,64.56,2
89.24,24.464,91.232,15.08,89.232,98.08,5.911302996459507,71.16,3
47.92,17.168,97.752,6.336,96.168,71.68,9.7242552345309,52.92,0
51.68,18.336,94.336,8.336,92.504,80.84,9.619032149449756,55.84,1
46.48,16.592,96.888,5.184,95.592,65.92,9.310483961278043,51.48,0
82.04,22.544,90.272,12.68,88.272,95.68,5.101714741218279,66.36,3
49.64,17.856,98.784,7.712,96.856,78.56,8.17397351982282,54.64,0
46.72,16.688,97.032,5.376,95.688,66.88,8.816906426141397,51.72,0
67.52,20.752,92.752,10.752,90.752,88.76,6.745377034024628,61.88,2
53.28,18.656,94.656,8.656,92.984,81.64,8.519507567520652,56.64,1
45.76,16.304,96.456,4.608,95.304,63.04,9.44684022737717,50.76,0
46.4,16.56,96.84,5.12,95.56,65.6,8.991751470157542,51.4,0
99.52,29.52,89.4,18.76,87.28,104.4,4.162092431815296,83.8,4
46.44,16.576,96.864,5.152,95.576,65.76,8.440366403899622,51.44,0
99.2,29.2,89.0,18.6,86.8,104.0,5.366517527319192,83.0,4
53.84,18.768,94.768,8.768,93.152,81.92,8.1522617189806,56.92,1
79.52,21.952,93.952,11.952,91.952,94.76,7.702413828097537,64.88,2
96.544,26.544,85.68,17.272,82.816,100.68,4.990293054027949,76.36,4
80.6,22.16,90.08,12.2,88.08,95.2,4.961173154653296,65.4,3
79.68,21.968,93.968,11.968,91.968,94.84,7.184815569319035,64.92,2
98.944,28.944,88.68,18.472,86.416,103.68,5.649361931850298,82.36,4
47.6,17.04,97.56,6.08,96.04,70.4,8.695618415804386,52.6,0
81.68,22.448,90.224,12.56,88.224,95.56,5.356032305118127,66.12,3
59.92,19.984,95.984,9.984,94.976,84.96,9.131463927991582,59.96,1
48.96,17.584,98.376,7.168,96.584,75.84,8.534056540338842,53.96,0
48.16,17.264,97.896,6.528,96.264,72.64,9.757259972710315,53.16,0
58.4,19.68,95.68,9.68,94.52,84.2,9.594852043213857,59.2,1
97.728,27.728,87.16,17.864,84.592,102.16,5.316903669316851,79.32,4
70.24,21.024,93.024,11.024,91.024,90.12,7.701163458188484,62.56,2
85.28,23.408,90.704,13.76,88.704,96.76,5.734588401919605,68.52,3
46.32,16.528,96.792,5.056,95.528,65.28,9.41672595343007,51.32,0
54.48,18.896,94.896,8.896,93.344,82.24,9.674026656727344,57.24,1
87.68,24.048,91.024,14.56,89.024,97.56,5.394942923338567,70.12,3
99.296,29.296,89.12,18.648,86.944,104.12,5.360281543520601,83.24,4
80.24,22.064,90.032,12.08,88.032,95.08,5.237222756430368,65.16,3
98.816,28.816,88.52,18.408,86.224,103.52,5.505433279115282,82.04,4
64.48,20.448,92.448,10.448,90.448,87.24,6.317210210586147,61.12,2
99.648,29.648,89.56,18.824,87.472,104.56,5.761741518397857,84.12,4
64.96,20.496,92.496,10.496,90.496,87.48,7.743687055490464,61.24,2
82.64,22.704,90.352,12.88,88.352,95.88,4.058494566069118,66.76,3
46.52,16.608,96.912,5.216,95.608,66.08,9.651633501129526,51.52,0
91.88,25.168,91.584,15.96,89.584,98.96,4.25773973494689,72.92,3
64.8,20.48,92.48,10.48,90.48,87.4,6.670237708518284,61.2,2
49.04,17.616,98.424,7.232,96.616,76.16,9.487016512583216,54.04,0
75.04,21.504,93.504,11.504,91.504,92.52,6.321519792096616,63.76,2
87.08,23.888,90.944,14.36,88.944,97.36,5.635934048238124,69.72,3
76.64,21.664,93.664,11.664,91.664,93.32,7.664268355915484,64.16,2
85.88,23.568,90.784,13.96,88.784,96.96,5.014935467521672,68.92,3
99.488,29.488,89.36,18.744,87.232,104.36,4.012771743433667,83.72,4
51.44,18.288,94.288,8.288,92.432,80.72,8.574076266349826,55.72,1
58.0,19.6,95.6,9.6,94.4,84.0,9.233853836751484,59.0,1
49.48,17.792,98.688,7.584,96.792,77.92,9.962372356054846,54.48,0
70.4,21.04,93.04,11.04,91.04,90.2,7.263627054033336,62.6,2
72.96,21.296,93.296,11.296,91.296,91.48,6.519607162128319,63.24,2
94.4,25.84,91.92,16.8,89.92,99.8,5.268011406199223,74.6,3
54.72,18.944,94.944,8.944,93.416,82.36,9.079970759431712,57.36,1
80.84,22.224,90.112,12.28,88.112,95.28,5.559690790302287,65.56,3
94.64,25.904,91.952,16.88,89.952,99.88,4.213961277653917,74.76,3
91.52,25.072,91.536,15.84,89.536,98.84,5.522055805004056,72.68,3
97.6,27.6,87.0,17.8,84.4,102.0,5.082533157352221,79.0,4
99.84,29.84,89.8,18.92,87.76,104.8,5.9259840077179895,84.6,4
85.52,23.472,90.736,13.84,88.736,96.84,4.683744332077373,68.68,3
54.16,18.832,94.832,8.832,93.248,82.08,9.265243786267895,57.08,1
55.36,19.072,95.072,9.072,93.608,82.68,9.864056211020037,57.68,1
46.16,16.464,96.696,4.928,95.464,64.64,8.205019455981358,51.16,0
96.416,26.416,85.52,17.208,82.624,100.52,5.874456974472903,76.04,4
86.0,23.6,90.8,14.0,88.8,97.0,5.375771444601627,69.0,3
79.84,21.984,93.984,11.984,91.984,94.92,6.135674118210344,64.96,2
90.8,24.88,91.44,15.6,89.44,98.6,4.601927133893632,72.2,3
96.352,26.352,85.44,17.176,82.528,100.44,5.416344177290563,75.88,4
55.6,19.12,95.12,9.12,93.68,82.8,8.134701202937544,57.8,1
72.0,21.2,93.2,11.2,91.2,91.0,7.164340920352546,63.0,2
84.56,23.216,90.608,13.52,88.608,96.52,4.6917661139059135,68.04,3
59.76,19.952,95.952,9.952,94.928,84.88,9.241831035534954,59.88,1
83.0,22.8,90.4,13.0,88.4,96.0,4.091484067625026,67.0,3
74.24,21.424,93.424,11.424,91.424,92.12,7.743073612304752,63.56,2
45.24,16.096,96.144,4.192,95.096,60.96,9.946977938354792,50.24,0
49.44,17.776,98.664,7.552,96.776,77.76,9.937755710571382,54.44,0
66.72,20.672,92.672,10.672,90.672,88.36,7.49930366348585,61.68,2
54.0,18.8,94.8,8.8,93.2,82.0,8.260172480261264,57.0,1
94.52,25.872,91.936,16.84,89.936,99.84,5.516526391858045,74.68,3
47.56,17.024,97.536,6.048,96.024,70.24,8.049173832917603,52.56,0
47.64,17.056,97.584,6.112,96.056,70.56,8.044247103057995,52.64,0
47.48,16.992,97.488,5.984,95.992,69.92,8.647220438299083,52.48,0
97.12,27.12,86.4,17.56,83.68,101.4,4.977286380809332,77.8,4
69.28,20.928,92.928,10.928,90.928,89.64,7.540814835615587,62.32,2
98.976,28.976,88.72,18.488,86.464,103.72,5.366590753213011,82.44,4
45.64,16.256,96.384,4.512,95.256,62.56,8.891805412753497,50.64,0
99.104,29.104,88.88,18.552,86.656,103.88,4.547253332563332,82.76,4
99.328,29.328,89.16,18.664,86.992,104.16,5.994249000315422,83.32,4
93.56,25.616,91.808,16.52,89.808,99.52,4.852362604471946,74.04,3
57.76,19.552,95.552,9.552,94.328,83.88,8.902774048659351,58.88,1
56.96,19.392,95.392,9.392,94.088,83.48,8.327247642383337,58.48,1
55.84,19.168,95.168,9.168,93.752,82.92,9.58961909749986,57.92,1
48.32,17.328,97.992,6.656,96.328,73.28,9.387364451562975,53.32,0
94.04,25.744,91.872,16.68,89.872,99.68,4.441539225577521,74.36,3
97.76,27.76,87.2,17.88,84.64,102.2,4.164762091231685,79.4,4
67.2,20.72,92.72,10.72,90.72,88.6,7.360998604149426,61.8,2
57.84,19.568,95.568,9.568,94.352,83.92,9.30902242856227,58.92,1
54.64,18.928,94.928,8.928,93.392,82.32,8.546519053996418,57.32,1
93.68,25.648,91.824,16.56,89.824,99.56,5.9017271245008205,74.12,3
98.592,28.592,88.24,18.296,85.888,103.24,4.302115783561801,81.48,4
88.88,24.368,91.184,14.96,89.184,97.96,4.864669602085204,70.92,3
73.6,21.36,93.36,11.36,91.36,91.8,7.887231840335198,63.4,2
62.4,20.24,92.24,10.24,90.24,86.2,6.839454633852244,60.6,2
82.88,22.768,90.384,12.96,88.384,95.96,5.277051895328171,66.92,3
59.04,19.808,95.808,9.808,94.712,84.52,8.795188795925588,59.52,1
71.68,21.168,93.168,11.168,91.168,90.84,6.54843040469734,62.92,2
48.4,17.36,98.04,6.72,96.36,73.6,9.967955295919657,53.4,0
46.08,16.432,96.648,4.864,95.432,64.32,8.818668012630086,51.08,0
97.024,27.024,86.28,17.512,83.536,101.28,5.788198407358269,77.56,4
53.2,18.64,94.64,8.64,92.96,81.6,8.459909211782172,56.6,1
65.44,20.544,92.544,10.544,90.544,87.72,6.426209408050166,61.36,2
98.144,28.144,87.68,18.072,85.216,102.68,4.062268165769023,80.36,4
58.8,19.76,95.76,9.76,94.64,84.4,9.303333650751773,59.4,1
69.6,20.96,92.96,10.96,90.96,89.8,6.737052687447522,62.4,2
48.44,17.376,98.064,6.752,96.376,73.76,9.728716499679274,53.44,0
97.504,27.504,86.88,17.752,84.256,101.88,4.946419813383114,78.76,4
58.64,19.728,95.728,9.728,94.592,84.32,9.936386855829443,59.32,1
73.92,21.392,93.392,11.392,91.392,91.96,6.3710510314062425,63.48,2
,,,,98.80965025422655,,,58.93977586209927,0
,,,,98.53219515895226,,,,2
,,,,97.05295352461384,,,247.8030522923432,2
,,,,96.89421334689396,,,40.0,1
,,,,98.58379675916515,,,61.950165287154064,2
,,,,94.2029097779196,,,96.28593768588723,4
,,,,95.38976001421,,,47.27225670219411,0
,,,,95.98134260868017,,,81.73349679221296,0
,,,,97.21894484728315,,,93.34033768144008,0
,,,,97.27278686705216,,,51.40996727987549,3
,,,,,,,101.91493806087536,4
,,,,95.39944002358108,,,73.85294067228806,0
,,,,99.15265159443172,,,95.37229036722503,4
,,,,99.01491345546356,,,79.06263167243848,
,,,,99.72973954402644,,,68.09020292958444,2
,,,,99.04772547056064,,,40.0,0
,,,,97.78972645147674,,,58.2779626987928,4
,,,,96.05285348429064,,,,1
,,,,96.02709912891096,,,98.05924946042926,4
,,,,96.30256923405778,,,53.93020624079926,2
,,,,99.64606450575435,,,74.10500253274513,4
,,,,,,,68.31010413084853,1
,,,,96.06816145748866,,,81.26723472758928,
,,,,98.7571103508064,,,76.32552029631407,
,,,,99.25495076372934,,,69.42479491992782,0
,,,,99.02468690832052,,,84.58662488247226,4
,,,,99.78959923982669,,,64.62704386367523,0
,,,,98.10010128415522,,,75.16860350791544,4
,,,,97.47263459341158,,,86.5515986753003,0
,,,,98.14712187549831,,,64.10446780919304,3
,,,,100.0,,,69.61567440976185,0
,,,,99.5174743128602,,,66.62971236762343,2
,,,,98.188991139804,,,81.78254064837381,4
,,,,100.0,,,80.24336481276285,2
,,,,100.0,,,67.2278321892843,4
,,,,100.0,,,80.11309120817684,1
,,,,100.0,,,40.0,2
,,,,100.0,,,87.5290861186297,2
,,,,100.0,,,88.4355194977685,2
,,,,92.65567270210364,,,67.4042823010518,3
,,,,98.42435020954122,,,64.42024701043401,1
,,,,95.06438018699068,,,74.1371473477043,1
,,,,100.0,,,61.3489236544656,0
,,,,97.37429827897157,,,63.6801754966651,0
,,,,98.8943730316892,,,79.61779161635499,
,,,,97.70827610264824,,,87.13591831447418,
,,,,100.0,,,79.76807351739672,0
,,,,95.6293274777274,,,118.29493321826284,3
,,,,99.41376031907603,,,93.72881218824756,1
,,,,95.91431915983792,,,86.03063332431728,1
,,,,93.72753353750215,,,85.48782567979367,3
,,,,98.37515942883158,,,76.30138328743868,3
,,,,95.55137229772568,,,82.56980160801169,0
,,,,95.0098460840355,,,77.96393073389999,2
,,,,94.8602508201896,,,90.76257818155062,1
,,,,97.22179633904044,,,70.81290842831523,1
,,,,99.86637885565928,,,70.01131339671613,4
,,,,95.07724752637232,,,92.671023604219,0
,,,,100.0,,,68.10013871862537,1
,,,,96.92388341755054,,,60.82606954030797,0
,,,,95.87135566650204,,,63.77805794778227,2
,,,,100.0,,,86.22925548074167,2
,,,,99.92804063734224,,,115.07828810239958,1
,,,,99.62675298510824,,,61.684635107264285,3
,,,,98.46340229262316,,,84.67722962095758,0
,,,,95.85509586003876,,,77.3066427033104,0
,,,,100.0,,,91.92283491914716,0
,,,,98.05750152154894,,,84.54568992813458,3
,,,,98.27067917804666,,,92.85283683620152,0
,,,,98.78567385638786,,,79.38203545794906,3
,,,,99.982566009653,,,62.47839020361005,2
,,,,94.74385746938631,,,64.79977847671675,4
,,,,97.91523601154992,,,78.17970894479012,4
,,,,97.09234007387155,,,82.00624112263787,2
,,,,100.0,,,69.23683245606956,0
,,,,100.0,,,,0
,,,,98.58593453879398,,,89.11832897571975,0
,,,,95.37323750308748,,,43.74140206186796,1
,,,,96.81891253134198,,,73.15646556066172,2
,,,,92.9484073471339,,,59.55423801799281,0
,,,,100.0,,,103.59423924190712,3
,,,,96.85734694900182,,,41.70989512570016,1
,,,,100.0,,,81.28112871682107,0
,,,,96.880668208062,,,76.84986596442882,0
,,,,97.60522245561135,,,87.20860676159504,2
,,,,97.2450611764206,,,79.84141585314687,1
,,,,94.8075262835834,,,106.0398703170913,4
,,,,94.74363714609684,,,88.76895700279972,3
,,,,100.0,,,47.42860420621099,0
,,,,96.47894031643833,,,96.06324242512709,0
,,,,99.49580560965047,,,78.04729995908488,4
,,,,100.0,,,96.08870081294506,0
,,,,97.17113365305784,,,70.24380997861381,3
,,,,98.9211809875014,,,59.06505477637778,4
,,,,98.57779006324172,,,56.22934454812436,3
,,,,98.66834392840322,,,90.92094064903146,1
,,,,98.97829842731086,,,86.95767522612503,3
,,,,95.60040643806028,,,66.12078656148493,0
,,,,95.1079912888018,,,40.0,1
,,,,97.9311802379078,,,91.49512214091324,2
,,,,100.0,,,44.43713860466395,2
,,,,99.8393725835668,,,107.60866727528338,4
,,,,95.1680515708946,,,53.318786295356645,0
